Office of Field Operations - Innovation and Strategy Directorate - Data Analysis and Reporting,,,,,,,,,,,,,,
"OFO Inadmissible Case By Case  April 1, 2025 to April 30, 2025",,,,,,,,,,,,,,
Event Created Datetime,Field Office Name,Citizenship Country Name,Age at Event Creation Time,UAC Indicator (Derived),FMUA Indicator (Derived),Cred Fear Indicator (Derived),Marital Status Name,Gender,Entry Status,Event Reason,Disposition Name,I216 Custody Transfer To (Agency),Custody Date/Time Out (Latest),Event Subject Count
04/25/2025 13:58:21,HOUSTON,INDIA,33,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,3
04/25/2025 13:58:21,HOUSTON,TURKIYE,23,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/25/2025 13:58:21,HOUSTON,TURKIYE,31,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/25/2025 13:58:21,HOUSTON,TURKIYE,32,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/25/2025 13:58:21,HOUSTON,TURKIYE,33,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/25/2025 13:58:21,HOUSTON,TURKIYE,36,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/25/2025 13:58:21,HOUSTON,TURKIYE,41,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,2
04/25/2025 13:58:21,HOUSTON,TURKIYE,46,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/25/2025 13:58:21,HOUSTON,TURKIYE,47,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/25/2025 13:58:40,BUFFALO,CANADA,42,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 14:36:00,1
04/25/2025 14:01:54,BUFFALO,BANGLADESH,53,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 15:41:00,1
04/25/2025 14:04:30,BUFFALO,CANADA,27,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/25/2025 15:00:00,1
04/25/2025 14:05:17,PRECLEARANCE,CANADA,32,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WITHDRAWAL (WD),,,1
04/25/2025 14:13:27,HOUSTON,RUSSIA,35,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/25/2025 14:13:27,HOUSTON,UKRAINE,25,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/25/2025 14:14:29,SEATTLE,TURKIYE,50,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 14:56:00,1
04/25/2025 14:14:30,SEATTLE,TURKIYE,20,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 14:56:00,1
04/25/2025 14:16:50,LAREDO,MEXICO,50,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/25/2025 20:36:00,1
04/25/2025 14:17:53,BUFFALO,CANADA,25,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/25/2025 15:01:00,1
04/25/2025 14:19:42,LAREDO,MEXICO,62,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/25/2025 16:36:00,1
04/25/2025 14:20:17,EL PASO,MEXICO,38,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/25/2025 17:15:00,1
04/25/2025 14:21:01,SAN DIEGO,MEXICO,34,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 17:45:00,1
04/25/2025 14:21:50,LAREDO,MEXICO,60,,NO,NO,WIDOWED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/25/2025 20:10:00,1
04/25/2025 14:24:02,HOUSTON,RUSSIA,35,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/25/2025 14:24:02,HOUSTON,UKRAINE,25,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/25/2025 14:29:26,BUFFALO,FRANCE,26,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 15:29:00,1
04/25/2025 14:29:29,BUFFALO,FRANCE,27,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 15:52:00,1
04/25/2025 14:36:18,PRECLEARANCE,CANADA,30,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,PAROLED-(DT)-PORT OF ENTRY,FEDERAL/STATE/LOCAL FACILITY,04/25/2025 18:00:00,1
04/25/2025 14:36:47,SEATTLE,CHINA,30,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 16:43:00,1
04/25/2025 14:37:36,SAN DIEGO,MEXICO,48,,NO,NO,MARRIED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 16:25:00,1
04/25/2025 14:46:39,LAREDO,MEXICO,48,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DA)-ADVANCE PAROLE,,04/25/2025 16:04:00,1
04/25/2025 14:48:04,DETROIT,INDIA,26,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 15:45:00,1
04/25/2025 14:53:30,LOS ANGELES,MEXICO,60,,NO,NO,DIVORCED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/25/2025 18:38:00,1
04/25/2025 14:55:19,HOUSTON,INDIA,29,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/25/2025 14:55:19,HOUSTON,INDIA,37,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/25/2025 14:55:19,HOUSTON,INDIA,38,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/25/2025 14:55:19,HOUSTON,PHILIPPINES,29,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/25/2025 14:55:19,HOUSTON,TURKIYE,26,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/25/2025 15:01:10,SEATTLE,UNITED KINGDOM,38,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 15:38:00,1
04/25/2025 15:02:38,BUFFALO,INDIA,22,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 15:31:00,1
04/25/2025 15:04:02,SAN DIEGO,MEXICO,44,,NO,NO,MARRIED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/25/2025 20:39:34,1
04/25/2025 15:07:21,BUFFALO,CANADA,37,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 15:41:00,1
04/25/2025 15:11:14,BUFFALO,CANADA,54,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 18:31:00,1
04/25/2025 15:11:16,BUFFALO,CANADA,79,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 22:17:00,1
04/25/2025 15:11:39,PRECLEARANCE,BAHAMAS,20,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WITHDRAWAL (WD),,,1
04/25/2025 15:15:04,BUFFALO,CANADA,46,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/25/2025 16:30:00,1
04/25/2025 15:15:07,PRECLEARANCE,CANADA,40,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,WITHDRAWAL (WD),,,1
04/25/2025 15:19:43,BOSTON,CZECH REPUBLIC,31,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,VISA WAIVER PROGRAM (VWP) - REFUSAL,RETURN TO FOREIGN,04/25/2025 17:50:00,1
04/25/2025 15:20:13,NEW YORK,UNITED KINGDOM,48,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,VISA WAIVER PROGRAM (VWP) - REFUSAL,RETURN TO FOREIGN,04/25/2025 18:15:00,1
04/25/2025 15:20:54,PRECLEARANCE,CANADA,44,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,WITHDRAWAL (WD),,,1
04/25/2025 15:27:31,ATLANTA,COLOMBIA,50,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,"PAROLED-(SBP)-SIGNIFICANT PUBLIC BENEFIT (SILENT) PAROLE SUBCLASS OF ""CP"" PAROLE WHERE I94 NOT AVLBL",FEDERAL/STATE/LOCAL FACILITY,04/25/2025 16:18:00,1
04/25/2025 15:29:20,PRECLEARANCE,CANADA,38,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WITHDRAWAL (WD),,,1
04/25/2025 15:35:13,NEW YORK,SOUTH KOREA,46,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,VISA WAIVER PROGRAM (VWP) - REFUSAL,RETURN TO FOREIGN,04/26/2025 12:55:00,1
04/25/2025 15:35:24,SEATTLE,CHINA,32,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 15:57:00,1
04/25/2025 15:37:09,HOUSTON,PHILIPPINES,40,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/25/2025 15:41:20,HOUSTON,INDIA,29,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/27/2025 13:31:00,1
04/25/2025 15:42:23,NEW YORK,SOUTH KOREA,51,,NO,NO,DIVORCED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,VISA WAIVER PROGRAM (VWP) - REFUSAL,RETURN TO FOREIGN,04/26/2025 12:55:00,1
04/25/2025 15:42:46,SEATTLE,CANADA,51,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 17:10:00,1
04/25/2025 15:43:44,TAMPA,PHILIPPINES,35,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DT)-PORT OF ENTRY,,04/25/2025 15:58:00,1
04/25/2025 15:44:50,SEATTLE,SYRIA,32,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 17:38:00,1
04/25/2025 15:45:17,SEATTLE,IRAN,34,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 18:54:00,1
04/25/2025 15:47:07,NEW YORK,SOUTH KOREA,39,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,VISA WAIVER PROGRAM (VWP) - REFUSAL,RETURN TO FOREIGN,04/26/2025 12:55:00,1
04/25/2025 15:47:17,BOSTON,FRANCE,30,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,VISA WAIVER PROGRAM (VWP) - REFUSAL,RETURN TO FOREIGN,04/25/2025 20:02:00,1
04/25/2025 15:56:29,BUFFALO,ETHIOPIA,36,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 17:15:00,1
04/25/2025 15:57:48,BUFFALO,ETHIOPIA,16,YES,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/25/2025 17:16:00,1
04/25/2025 16:00:41,BUFFALO,BANGLADESH,26,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 17:01:00,1
04/25/2025 16:04:26,SAN DIEGO,MEXICO,51,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/26/2025 12:53:21,1
04/25/2025 16:07:36,TUCSON,MEXICO,86,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DT)-PORT OF ENTRY,,04/25/2025 18:56:00,1
04/25/2025 16:08:25,BOSTON,CANADA,63,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 16:48:00,1
04/25/2025 16:09:25,HOUSTON,MEXICO,13,,YES,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DT)-PORT OF ENTRY,,04/25/2025 16:37:00,1
04/25/2025 16:13:26,HOUSTON,MEXICO,30,,YES,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DT)-PORT OF ENTRY,,04/25/2025 16:41:00,1
04/25/2025 16:14:33,SAN FRANCISCO,INDIA,24,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/25/2025 16:12:00,1
04/25/2025 16:14:34,SAN FRANCISCO,GREECE,25,,NO,NO,,F - FEMALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/25/2025 16:09:00,1
04/25/2025 16:14:35,SAN FRANCISCO,PHILIPPINES,49,,NO,NO,,F - FEMALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/25/2025 16:11:00,1
04/25/2025 16:19:50,PRECLEARANCE,CANADA,20,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WITHDRAWAL (WD),,,1
04/25/2025 16:20:23,BUFFALO,CANADA,52,,NO,NO,WIDOWED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 18:21:00,1
04/25/2025 16:22:18,TAMPA,COLOMBIA,59,,YES,YES,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL-CREDIBLE FEAR (ERCF),ICE-ERO,04/26/2025 12:30:00,1
04/25/2025 16:22:19,TAMPA,COLOMBIA,17,,YES,YES,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL-CREDIBLE FEAR (ERCF),ICE-ERO,04/26/2025 12:30:00,1
04/25/2025 16:22:21,TAMPA,COLOMBIA,52,,YES,YES,MARRIED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL-CREDIBLE FEAR (ERCF),ICE-ERO,04/26/2025 12:30:00,1
04/25/2025 16:23:06,PRECLEARANCE,CANADA,53,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WITHDRAWAL (WD),,,1
04/25/2025 16:23:09,SEATTLE,INDIA,26,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 18:30:00,1
04/25/2025 16:23:11,SEATTLE,INDIA,25,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 18:29:00,1
04/25/2025 16:23:13,SEATTLE,INDIA,50,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 18:31:00,1
04/25/2025 16:23:16,SEATTLE,INDIA,22,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 18:28:00,1
04/25/2025 16:27:09,MIAMI,COLOMBIA,39,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,PAROLED-(CP)-PUBLIC INTEREST,,04/25/2025 19:45:00,1
04/25/2025 16:27:54,ATLANTA,MEXICO,41,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/25/2025 19:10:00,1
04/25/2025 16:28:44,SAN FRANCISCO,MEXICO,34,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/26/2025 02:54:00,1
04/25/2025 16:28:46,LAREDO,MEXICO,46,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 17:58:00,1
04/25/2025 16:31:17,MIAMI,COLOMBIA,49,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,PAROLED-(CP)-PUBLIC INTEREST,FEDERAL/STATE/LOCAL FACILITY,04/25/2025 19:04:00,1
04/25/2025 16:33:24,LAREDO,MEXICO,35,,NO,NO,,F - FEMALE,INTERCEPTED ATTEMPTING TO EWI AT POE,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),FEDERAL/STATE/LOCAL FACILITY,04/25/2025 21:14:00,1
04/25/2025 16:34:01,PRECLEARANCE,CANADA,39,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WITHDRAWAL (WD),,,1
04/25/2025 16:34:04,SAN FRANCISCO,MEXICO,33,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/26/2025 02:54:00,1
04/25/2025 16:34:13,EL PASO,MEXICO,26,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DA)-ADVANCE PAROLE,,04/25/2025 17:25:00,1
04/25/2025 16:37:55,SAN DIEGO,MEXICO,82,,NO,NO,WIDOWED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 18:06:00,1
04/25/2025 16:40:21,SAN DIEGO,MEXICO,19,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/26/2025 11:59:00,1
04/25/2025 16:46:16,EL PASO,MEXICO,26,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/25/2025 18:55:00,1
04/25/2025 16:48:08,PRECLEARANCE,CANADA,21,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,WITHDRAWAL (WD),,,1
04/25/2025 16:49:41,SAN FRANCISCO,MEXICO,34,,NO,NO,DIVORCED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/26/2025 02:54:00,1
04/25/2025 16:50:56,SAN DIEGO,MEXICO,34,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DA)-ADVANCE PAROLE,,04/25/2025 17:23:00,1
04/25/2025 16:51:44,SEATTLE,UNITED KINGDOM,33,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 17:44:00,1
04/25/2025 16:51:45,SEATTLE,UNITED KINGDOM,41,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/25/2025 17:44:00,1
04/25/2025 16:52:35,SEATTLE,CANADA,70,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/25/2025 18:16:00,1
04/25/2025 16:54:06,PRECLEARANCE,CANADA,41,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WITHDRAWAL (WD),,,1
04/25/2025 16:54:09,SAN DIEGO,MEXICO,49,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/25/2025 18:00:00,1
